,country_code,Job Title,Gender,Quantity,Percentage
2480,RO,Reference Data Expert,Male,2,2%
2481,RO,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,1%
2482,RO,SCADA Technician (Supervisory Control and Data Acquisition Technician),Male,1,1%
2483,RO,SQL Database Administrator,Female,2,2%
2484,RO,SQL Database Administrator,Male,2,2%
2485,RO,Voice and Data Technician,Male,1,1%
2486,SE,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,2,2%
2487,SE,Automatic Data Processing Planner,Female,1,1%
2488,SE,Automatic Data Processing Planner,Male,3,3%
2489,SE,Automatic Data Processing Planner (ADP Planner),Female,2,2%
2490,SE,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,1%
2491,SE,Clinical Data Management Manager (CDM Manager),Female,1,1%
2492,SE,Computer or Data Processing Systems Consultant,Female,1,1%
2493,SE,Computer or Data Processing Systems Consultant,Male,1,1%
2494,SE,Crime Data Specialist,Male,1,1%
2495,SE,Data Acquisition Technician,Male,1,1%
2496,SE,Data Administrator,Male,1,1%
2497,SE,Data Analysis Assistant,Female,1,1%
2498,SE,Data Center Operator,Female,1,1%
2499,SE,Data Coder Operator,Female,1,1%
2500,SE,Data Coder Operator,Male,1,1%
2501,SE,Data Collection Technician,Male,1,1%
2502,SE,Data Communications Analyst,Female,1,1%
2503,SE,Data Communications Software Consultant,Female,1,1%
2504,SE,Data Conversion Operator,Female,1,1%
2505,SE,Data Coordinator,Female,2,2%
2506,SE,Data Entry Associate,Male,1,1%
2507,SE,Data Entry Operator,Male,1,1%
2508,SE,Data Entry Representative,Male,1,1%
2509,SE,Data Management Information Technology Specialist,Male,1,1%
2510,SE,Data Modeler,Male,1,1%
2511,SE,Data Modeling Specialist,Female,1,1%
2512,SE,Data Officer,Female,2,2%
2513,SE,Data Processing Manager,Female,2,2%
2514,SE,Data Processing Manager,Male,1,1%
2515,SE,Data Reduction Technician,Female,1,1%
2516,SE,Data Scientist,Female,2,2%
2517,SE,Data Security Administrator,Female,1,1%
2518,SE,Data Security Analyst,Male,1,1%
2519,SE,Data Systems Manager,Male,1,1%
2520,SE,Data Transcriber,Female,1,1%
2521,SE,Data Typist,Male,2,2%
2522,SE,Data Warehouse Analyst,Male,1,1%
2523,SE,Data Warehouse Architect,Male,1,1%
2524,SE,Data Warehouse Developer,Male,1,1%
2525,SE,Data Warehouse Specialist,Female,1,1%
2526,SE,Data Warehousing Engineer,Female,1,1%
2527,SE,Data Warehousing Specialist,Female,1,1%
2528,SE,Database Administration Associate,Male,1,1%
2529,SE,Database Architect,Female,1,1%
2530,SE,Database Consultant,Male,1,1%
2531,SE,Database Coordinator,Female,1,1%
2532,SE,Database Coordinator,Male,1,1%
2533,SE,Database Design Analyst,Female,1,1%
2534,SE,Database Design Analyst,Male,1,1%
2535,SE,Database Designer,Female,1,1%
2536,SE,Database Designer,Male,1,1%
2537,SE,Database Developer,Male,1,1%
2538,SE,Database Development Project Manager,Male,1,1%
2539,SE,Database Development and Administration Project Manager,Female,3,3%
2540,SE,Database Management System Specialist (DBMS Specialist),Female,1,1%
2541,SE,Database Management System Specialist (DBMS Specialist),Male,1,1%
2542,SE,Database Manager,Female,1,1%
2543,SE,Database Manager,Male,1,1%
2544,SE,Database Marketing Analyst,Female,1,1%
2545,SE,Database Marketing Analyst,Male,1,1%
2546,SE,Database Modeler,Male,2,2%
2547,SE,Database Programmer,Female,1,1%
2548,SE,Database Security Administrator,Female,1,1%
2549,SE,Database Security Administrator,Male,2,2%
2550,SE,Database Software Technician,Female,1,1%
2551,SE,Database Specialist,Male,2,2%
2552,SE,Database Tester,Male,1,1%
2553,SE,Databases Computer Consultant,Male,1,1%
2554,SE,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,1,1%
2555,SE,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,1,1%
2556,SE,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1%
2557,SE,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,2,2%
2558,SE,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,2,2%
2559,SE,Head of Information Systems and Data Processing,Male,1,1%
2560,SE,Naval Tactical Data System--Combat Information Center Officer,Female,1,1%
2561,SE,Not working,Female,43,45%
2562,SE,Not working,Male,38,39%
2563,SE,Oracle Database Administrator (Oracle DBA),Male,1,1%
2564,SE,SQL Database Administrator,Male,1,1%
2565,SE,Survey Data Technician,Male,1,1%
2566,SI,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,1,1%
2567,SI,Automatic Data Processing Planner,Male,1,1%
2568,SI,Clinical Data Associate,Male,1,1%
2569,SI,Data Center Operator,Male,1,1%
2570,SI,Data Communications Software Consultant,Male,1,1%
2571,SI,Data Management Information Technology Specialist,Male,1,1%
2572,SI,Data Processing Auditor,Male,1,1%
2573,SI,Data Processing Systems Analyst,Female,1,1%
2574,SI,Data Security Administrator,Female,1,1%
2575,SI,Data Systems Manager,Male,1,1%
2576,SI,Data Warehouse Architect,Male,1,1%
2577,SI,Data Warehousing Manager,Female,1,1%
2578,SI,Database Administration Manager,Male,1,1%
2579,SI,Database Developer,Male,1,1%
2580,SI,Database Modeler,Male,1,1%
2581,SI,Databases Computer Consultant,Male,1,1%
2582,SI,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,1,1%
2583,SI,Not working,Female,5,5%
2584,SI,Not working,Male,6,6%
2585,SK,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,1,1%
2586,SK,Automatic Data Processing Planner,Male,2,2%
2587,SK,Automatic Data Processing Planner (ADP Planner),Female,1,1%
2588,SK,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,1%
2589,SK,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,3,3%
2590,SK,Computer or Data Processing Systems Consultant,Female,1,1%
2591,SK,Computer or Data Processing Systems Consultant,Male,1,1%
2592,SK,Data Acquisition Technician,Female,1,1%
2593,SK,Data Administrator,Male,2,2%
2594,SK,Data Base Design Analyst,Male,1,1%
2595,SK,Data Capture Specialist,Male,1,1%
2596,SK,Data Communications Analyst,Female,1,1%
2597,SK,Data Conversion Operator,Female,1,1%
2598,SK,Data Management Associate,Female,1,1%
2599,SK,Data Management Associate,Male,1,1%
2600,SK,Data Management Information Technology Specialist,Female,1,1%
2601,SK,Data Officer,Male,2,2%
2602,SK,Data Operations Director,Male,1,1%
2603,SK,Data Processing Auditor,Female,2,2%
2604,SK,Data Processing Auditor,Male,1,1%
2605,SK,Data Processing Consultant,Male,1,1%
2606,SK,Data Processing Manager,Female,1,1%
2607,SK,Data Processing Systems Analyst,Male,1,1%
2608,SK,Data Processing Systems Project Planner,Female,1,1%
2609,SK,Data Processing Systems Project Planner,Male,1,1%
2610,SK,Data Reviewer,Female,1,1%
2611,SK,Data Scientist,Female,1,1%
2612,SK,Data Scientist,Male,2,2%
2613,SK,Data Security Analyst,Female,2,2%
2614,SK,Data Security Analyst,Male,1,1%
2615,SK,Data Systems Manager,Female,1,1%
2616,SK,Data Transcriber,Male,1,1%
2617,SK,Data Warehouse Analyst,Female,1,1%
2618,SK,Data Warehouse Developer,Female,1,1%
2619,SK,Data Warehouse Specialist,Female,1,1%
2620,SK,Data Warehousing Engineer,Female,1,1%
2621,SK,Data Warehousing Manager,Male,1,1%
2622,SK,Data Warehousing Specialist,Male,1,1%
2623,SK,Database Consultant,Male,1,1%
2624,SK,Database Engineer,Male,1,1%
2625,SK,Database Management System Specialist (DBMS Specialist),Female,2,2%
2626,SK,Database Manager,Female,1,1%
2627,SK,Database Manager,Male,2,2%
2628,SK,Database Security Administrator,Male,1,1%
2629,SK,Database Specialist,Male,1,1%
2630,SK,Database Tester,Male,1,1%
2631,SK,Databases Computer Consultant,Male,1,1%
2632,SK,Databases Software Consultant,Male,1,1%
2633,SK,Flight Data Technician,Male,1,1%
2634,SK,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,1,1%
2635,SK,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,2,2%
2636,SK,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1%
2637,SK,Internet Database Specialist,Male,1,1%
2638,SK,Not working,Female,13,13%
2639,SK,Not working,Male,16,17%
